record_id,mof_id,gas_type,gas_name,temperature,temperature_unit,pressure,pressure_unit,capacity_value,capacity_unit,measurement_type,isotherm_id,DOI,publication_year,source_id,source_type,source_database,source_url,source_location,extraction_method,extraction_confidence,notes
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p24_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.902235,bar,229.31,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p25_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.918994,bar,237.931,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p26_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.935754,bar,241.379,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p27_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.946927,bar,248.276,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p28_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.963687,bar,282.759,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p29_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.977654,bar,294.828,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p30_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.98324,bar,313.793,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm2_p31_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.988827,bar,370.69,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p1_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.002793,bar,181.034,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p2_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.00838,bar,203.448,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p3_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.013966,bar,208.621,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p4_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.022346,bar,215.517,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p5_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.03352,bar,220.69,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p6_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.069832,bar,227.586,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p7_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.148045,bar,232.759,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p8_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.206704,bar,236.207,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p9_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.276536,bar,241.379,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p10_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.321229,bar,239.655,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p11_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.379888,bar,241.379,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p12_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.438547,bar,243.103,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p13_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.519553,bar,246.552,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p14_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.578212,bar,246.552,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p15_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.622905,bar,248.276,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p16_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.670391,bar,248.276,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p17_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.74581,bar,250,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p18_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.751397,bar,250,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p19_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.793296,bar,250,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p20_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.810056,bar,253.448,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p21_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.818436,bar,253.448,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p22_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.871508,bar,253.448,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p23_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.913408,bar,256.897,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p24_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.932961,bar,258.621,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p25_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.955307,bar,260.345,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p26_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.972067,bar,262.069,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p27_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.98324,bar,263.793,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p28_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.988827,bar,270.69,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm3_p29_Hydrogen,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,Hydrogen,77,K,0.994413,bar,274.138,cm3(STP)/g,capacity,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,high,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p1_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.013774,bar,0.167379,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p2_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.033058,bar,0.326224,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p3_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.066116,bar,0.471126,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p4_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.110193,bar,0.602071,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p5_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.168044,bar,0.714403,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p6_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.23416,bar,0.826774,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
nist_10_1016j_ijhydene_2015_06_109_Isotherm4_p7_Hydrogen,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,Hydrogen,77,K,0.311295,bar,0.91585,wt%,capacity,10.1016j.ijhydene.2015.06.109.Isotherm4,10.1016/j.ijhydene.2015.06.109,2015,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm4.json,Figure 2b,github_mirror_json,high,NIST category=exp; articleSource=Figure 2b; digitizer=David A. Anderegg.
