record_id,mof_id,gas_type,temperature,temperature_unit,pressure,pressure_unit,capacity_value,capacity_unit,isotherm_id,DOI,publication_year,source_id,source_type,source_database,source_url,source_location,extraction_method,extraction_confidence,notes
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_022346_172_414_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_456,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.022346,bar,172.414,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_03352_177_586_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_457,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.03352,bar,177.586,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_067039_182_759_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_458,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.067039,bar,182.759,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_139665_189_655_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_459,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.139665,bar,189.655,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_206704_191_379_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_460,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.206704,bar,191.379,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_276536_193_103_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_461,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.276536,bar,193.103,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_321229_196_552_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_462,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.321229,bar,196.552,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_374302_198_276_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_463,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.374302,bar,198.276,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_438547_201_724_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_464,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.438547,bar,201.724,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_494413_201_724_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_465,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.494413,bar,201.724,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_564246_203_448_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_466,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.564246,bar,203.448,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_622905_205_172_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_467,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.622905,bar,205.172,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_667598_206_897_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_468,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.667598,bar,206.897,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_743017_210_345_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_469,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.743017,bar,210.345,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_75419_212_069_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_470,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.75419,bar,212.069,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_790503_215_517_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_471,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.790503,bar,215.517,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_807263_215_517_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_472,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.807263,bar,215.517,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_826816_217_241_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_473,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.826816,bar,217.241,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_871508_224_138_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_474,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.871508,bar,224.138,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_902235_229_31_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_475,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.902235,bar,229.31,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_918994_237_931_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_476,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.918994,bar,237.931,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_935754_241_379_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_477,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.935754,bar,241.379,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_946927_248_276_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_478,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.946927,bar,248.276,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_963687_282_759_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_479,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.963687,bar,282.759,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_977654_294_828_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_480,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.977654,bar,294.828,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_98324_313_793_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_481,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.98324,bar,313.793,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_433_k_h2_77_0_988827_370_69_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm2_482,NIST-MATDB-98b8f2dce025c0b86016f14587338c73,H2,77.0,K,0.988827,bar,370.69,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm2,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm2.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_002793_181_034_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_483,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.002793,bar,181.034,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_00838_203_448_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_484,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.00838,bar,203.448,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_013966_208_621_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_485,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.013966,bar,208.621,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_022346_215_517_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_486,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.022346,bar,215.517,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_03352_220_69_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_487,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.03352,bar,220.69,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_069832_227_586_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_488,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.069832,bar,227.586,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_148045_232_759_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_489,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.148045,bar,232.759,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_206704_236_207_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_490,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.206704,bar,236.207,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_276536_241_379_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_491,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.276536,bar,241.379,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_321229_239_655_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_492,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.321229,bar,239.655,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_379888_241_379_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_493,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.379888,bar,241.379,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_438547_243_103_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_494,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.438547,bar,243.103,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
rec_db_nist_isodb_zr_fum_mof_473_k_h2_77_0_519553_246_552_cm3_stp_g_10_1016j_ijhydene_2015_06_109_isotherm3_495,NIST-MATDB-adbde35885cf5b9ed691e857234f8b49,H2,77.0,K,0.519553,bar,246.552,cm3(STP)/g,10.1016j.ijhydene.2015.06.109.Isotherm3,10.1016/j.ijhydene.2015.06.109,2015.0,db_nist_isodb,github_api_mirror,NIST ISODB,https://raw.githubusercontent.com/NIST-ISODB/isodb-library/master/Library/10.1016j.ijhydene.2015.06.109/10.1016j.ijhydene.2015.06.109.Isotherm3.json,Figure 2a,github_mirror_json,medium,NIST category=exp; articleSource=Figure 2a; digitizer=David A. Anderegg.
